genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[90]EKuwPDePHQLjiANzferxvABLEmvInAePyKHAigcLqpyDCoHfMDbImEfegmmjwLQKBHHshENQyFescsKvzMINtwwkws",51778.5,1355.97,2012,165,19,2, 188
"[82]pQFmcbtPcInawvtLDIwyldnNLukGvAmjegvBbERdKiaHDwnLbemvwKyPPBhjQDMctpOLtvDtbBztzhsJdg",1693.83,1460.17,2736,103,3,2, 189
"[77]rCcAIKcHrqweuxLnwAHAerFatPpPdyhyllfiwAbdKyLAFkpKafEdJFiuuDkcexEQwrjKymsLMjoEN",3837.47,1694.47,1687,131,20,1, 19
"[79]PhKwOfavCbBEPjlahGpCnOfKcryocKIytnxMnmhfmQdOpaoMAOHouLjcHQyCfMcIKcRsPssIFyOAeHk",810646,136115,1545,192,9,2, 190
"[96]bFvjynIvFolcwjDhzkwjKLzOvLlzHdORPyoFHoihCdwFzriunGIKHOesKcpGRcaHoKCmcfqzKNCCpfceRDhdvkgvrRdRvdtM",332175,80888.6,1111,259,88,1, 191
"[73]irgyDuvJgMydRLopjFlRlIOideHtyIoGKcrrnNcpeIIHHKoQHqdArnrDtFJHMKnspEjbfMtDy",2.47265e+06,1.36412e+06,2253,223,25,2, 192
"[72]DfFomIQgvMezHPfPHmiIoNcxNwdKRiHlMGHoMOgCrndxHlLKcFdQcIqJKhnalwbzHtcmGtMx",1.98265e+07,170126,1672,256,30,1, 193
"[55]APpOrxIMMxzuimNOHmMsHzAIHJybIKcRIyIyddnxuBBNPRRJPHpxOBQ",385429,9365.55,1609,208,35,1, 194
"[91]NpGbPumplIPnKEDJoouRRpPqBALOIEcHNnfBctunchcyIDcuAvIlhoLLexwHOlfexdpcvsHoeHiJHbhPsKcNcHhiOQt",4.16996e+07,183257,1024,372,136,3, 195
"[96]LRGEkHdxxvfhAuIazgcLhjNdMefwkEAQccfNAKcNcHOfmtMqsHcOwDbnIFmcHbQiBbanaBewsxcPxccqIjcqBgIgtmclwROh",5994.84,1084.8,1381,149,32,1, 196
"[62]fwvrpRpukcyulcIoHNxzaPhKcofbJiqcxhimFwyuHKcoccbRjvxluLxykzppmo",385429,415177,1932,191,18,0, 197
"[84]KOupvxmHMkmIoIospoEvMyDrysFyLyatciabizPFjLLjewcRlyumKccCcHHcioQPchNccbNHNcRcifcPGQto",3.33631e+07,13582.2,880,727,494,0, 198
"[53]mrIpabkPqIOcxKcjMGHhNqleIPmvLHOdMLuHOPjjcHzOcJHoalgOH",332175,51779.5,2106,215,44,1, 199
"[96]cCIJFwniDMIqoBbzCAsrMefjRBzvfqyvqFpggbNdicddmHlDrgqiPrHDwCBBuEHbOoeFJpoNfLHnEyylpPPdQdHNJJbexyKx",212635,26519,1970,202,37,1, 2
"[97]BwfOIerAKjDblMkEkbrycnNKpcvgcwicIleejfmHpaCOcJQFcKclcNcpccpcjNcHqthcfDGazHpBhGdlexvjcxIwdAMBsDdOM",1.36412e+06,24619.1,456,358,168,1, 20
"[78]ePpeNOmgdHkckctHoAieLbpFkfNENIBcPxhgfnKrwhOHmrvxdLgebEPloIMHaMAHodHHEaIMegNECR",101099,444.907,1870,231,76,3, 200
"[68]cmprtoGtQuPrmczdLHHkMcIgjicBnIaOQQButnKnfMyaAKcOILhcOehPHpAghcHHsKtP",357813,4453.69,1026,251,79,1, 21
"[97]BwIvloHEeQjKckiccchdsubdFRtFMbycxIjNyuGgxLKvodcQcjIEwcEqblyMcnNsgwtndIeHeAPQFJHOAJvafKcAoQccBcfGO",385429,6956.6,488,183,10,2, 22
"[74]cumcmcoPGuwHmbcIzMyjKcLadjcRuLaispuwyHRAbMHyRsEEnMNmcQIjHhvcPbsAemhgfkssfA",385429,2281.06,1343,327,154,1, 23
"[95]INLlexiIeggLscCcOKheQiopfpbbsfsOHEHFfJPMdaeOzkHBbHKcfAqcHEczoHmbFCdipsDBwPrcyoeGrnpqxBvCcyFQfsI",7.04778e+09,2.31058e+09,1188,347,42,0, 24
"[99]zhmsGtmNEIHrDsAHutdHOjfzKcoRKqAKmbnPIanroPgximhriKIzdiOFQbAkFHqpccdefhukAkKyitmMPrFqdoQFDRHnfDrJyjj",93855.4,5995.4,1535,178,24,0, 25
"[77]wscEQydJjcmkcroGJtxdgycnzKcncbAPbALxbimyHPqgHJMchHayHpqHFNlczMvPxFopecacdIdxB",752563,26519.3,1169,289,107,3, 26
"[88]cHPpNlQfOgdoavIHscHebBNImPIqHqrpMEILbPDwNznwuGzNLckwhsKuNjukbfCnukaoahaJhqRECfwjKAPobrcK",1.17821e+07,9365.47,796,228,9,1, 27
"[80]BlFNpKczBQcMnEKIoDQmPORIlxpnfdNHObGHKNHIIQPHHJqkjKrbkfPCckfmNMhsyagfkBrzbQbcyeEd",1.47584e+08,265768,1518,267,14,1, 28
"[101]IDabHHIPcafERnewoJLaktmMytacOcHLawuggmtptaQbfodaiccHmcpMnuPvDycQfoMICcMtzcOeypesMOMbAvpftpuxHdKcocxOy",698641,14630.5,1902,204,23,1, 29
"[80]xtxNINLdjdcEbHQIILkHslMlKAfHvotsbQKcNcOcOFoyOncHyOILaAhqxLznhOtczHHoQeQmMhuaLhwb",170125,8694.71,1736,206,44,1, 3
"[77]qvxceBGxhteQDKzAFPnpKFwhIOxNHPwQKgGBcQHDIORRzDehgbRbmEpaGEdFnQECBIlccEIDRrzCk",183256,41428,2306,187,24,1, 30
"[85]umOolHfNyaOuIcKsofzvaOEyvDqgtaNhfwDozNbFOGHDCRfOgseHPcHpRIIsMmAQPbftEBteHgcKRcPNHrMwQ",3.86273e+06,136115,1097,222,18,1, 31
"[98]aBHofyocfKdrcevkIxuOAaPaMnzjHuejmLInaKcQcBcHkdupLsHFtPcxCcwpxxHfLFqRbEdqGRoppxImOMmwRowqtfvJwapgsH",481738,21217.7,475,199,23,2, 32
"[74]GKcMqPcuHNoQcIkecmcLcIKnfhPCPOixgcNawQHMHbKooiILmphHImhfuHQGcyeosAeKHJiHzP",698641,157936,1494,209,28,0, 33
"[100]mRDLwbNyimtwhxggFKcaQALucQEPkcOHbgawaIQptOegpyoPaAtMjQIgyLzhKHQacOlncHsoewwHOssNLHxHIOuFHCkCbOvqJOAa",3.33631e+07,1.17564e+06,1379,494,261,0, 34
"[96]NdEKceRhcARHAhLNuBNkPMcymHpeikAOefPPdsOcsrfoPesxccNcIKQAmaKiccDmzBtAmzGKihhBcwIEcEclwecfNuKzbpKM",64716.6,1694.66,465,177,28,1, 35
"[95]wcdPwQcRMjvlAcgcoccGKcmcfPqRbccbcjNcHAcIciBMDcHDcccccQdcccpBcCcNcCMfiMHcHoKPlrdHOcichPcNOAqsxyG",6.50002e+06,1.4694e+06,354,471,260,2, 36
"[70]xIgcopifgKociHyPFoqcPvPdCaktgvMnFQbAKEwNleOOFpQajtkbwLbNoakHoagKoKcfbw",2117.07,1460.35,1709,115,12,1, 37
"[85]cApaoLEcKehAPfGnulnyInfwnIzIcOdAnraQhEoPGjddapNntHmzcKcRrQCAFeMEOEfjnNFAhOqENKeRuamtI",212635,93856,1021,198,33,1, 38
"[99]RMwImcbwavEtlIxbcLtoIeJpLmeAOkDKgshnifkMwDHpwdKNlrdMhFrIxFlwgcFuDoRrOdCeLDajdLcxHNbGzPcJhchQzmKfKck",6955.92,1168.96,1595,132,13,1, 39
"[35]wEzIIIwbHCPBOFJfopheefKIkbIiqwHKcRI",6.51425e+07,3.33631e+07,3593,253,11,1, 4
"[74]fPPiNcIcbrIQJKLKcHpmAPnRjaMbJewwvAIecwaHvHjcicjhPojghMasbymcmHQmkNqHecMGON",157936,51779.1,1224,186,25,1, 40
"[107]gNEaEbFuocouikpOOsEIffjLKhsEvIHaPfsfOwCcykvpFJaofLKOimDhHHOFtJmsgthykveoIobrjiDmBwsHMftpecROeRKcnaRrIgaLknz",7.55861e+07,385430,1040,274,30,1, 41
"[74]iIntHQEEfgdyLIHKbKJRHKcNvNcJMaIaeyxelOGmDeciizzIFfnECKsPvgeFaCclOhseiGiQRN",2.30554e+08,8.12421e+06,1141,318,59,2, 42
"[78]IzuliypthBIQerEwtcyHxwrtzJKsBDtHyQfacocIvcNcHNbEjaKOQHkKcRhekkklaukbzmtgcaLeOR",1.83657e+06,93856,2474,260,66,2, 43
"[102]ocKKcAjkbncIREOMHGdvDOuMnFFwmhBfgbgcGpvhwIbhlbuFnQLQtzezfabeoxAyEcxnwrIgQIvunszfbpAIHPKJrizFRkrtKnuFwH",26518.6,60080.6,1911,149,12,0, 44
"[83]HrIyAOiNLEwcazndsgrifIIKczncHzrpDwyMfHJAAyrasdenjxphKOrpGfMaLLQcdPjxxyxNdKHbHRoyjQG",308374,265768,945,174,4,2, 45
"[68]wNBcHwJyaubiBfcDeoIrMKycamcNEawaszQJQfsnkcbQfiLzKKivcaaHxfgJHgeaaEfO",2.14034e+08,1694.34,1168,355,97,2, 46
"[63]FKeQxrwApDkcdirIIIpKBdkFuNfdHOeewIIugKhduHyKczaRhvPMlnNeJMGGovn",117307,598.654,2597,176,19,0, 47
"[87]JQGMJyawLILAjvpbpKaGEOezQEpwugjKnsgecmGbIIOmmKcFaHIFuajncHscecHuaHJgHvbqxjmzOpuEbHKEmpA",5.62648e+08,873213,1102,340,69,3, 48
"[80]OHcKQRrBecvmxclMHIhDmkGCKFsMKDLiERJdGntgvvJiKiObAwAoyAcfrzKQHpObjMFoIdMvqxnwqmbz",873213,51778.7,4505,215,31,0, 49
"[99]gHCHhnLGMbEiBzrpBQefgoKeKcMbpxcfCcicjkecbFQvIFLHHLsFepnAbfPmHpgyjlDsMCqrfIxcIpNCtogdxhuzfRnlQfePHBp",2.29548e+06,51779,881,382,185,1, 5
"[53]ElsIgcHcHpznebHRchfGmeDjIaHHInbpqOecKcMfRKfRGIHCDvMge",6.50002e+06,80888.6,1730,252,41,1, 50
"[110]GHIxKIQedGiNIHHJQIHQcqREcHCacHrFPxHJtpOfBuokdtxijJsviGtxbCzHIQbiJljCyMHIQDNHuxirvgHuyNFJEzFJnPmHjIRekwCAPicpMe",4.49181e+07,1.01542e+07,2434,286,49,1, 51
"[101]eKcjwexIFoHoHucyQdecIHgcFczmIiMyfHwcjcrodcIQfLzcsFCpgKrQJlzzNPhdojzbajmldPjKKkMGkgNLeHptypJxolsMaohal",940608,14630.4,1721,424,239,0, 52
"[101]rycIKcscRzwxjImKHfzQEjJQCHyOCBKthmNnadpHwdOrcHtoeoHHldyxcICqeFNNGayhMHJtmgkRLmNoeBJdAdhKoCifJDsyBCQlH",3.34361e+08,1.58281e+06,1973,314,50,1, 53
"[44]MJiaJmoHAwHldKjfHQHKcPRexKBcmQGgMJlklioecJEa",308374,108903,2332,342,172,3, 54
"[83]vtzzvcepmBNkhHBorKwwaQIPcfsIvnNHmcIQHpsNOgBwcCByofbkbjyFaKcHHhcwcfnbIRyiaHQJOGqvFHC",602111,48069.5,1075,220,41,3, 55
"[87]MQaOFgygIidnaMqleMlcIHBcpdawHFfQKczcKcbJoQqoGLcfHqbCQuzRChxccgQsvFvCrmdvsGMlMtzlOnNqQdx",3.86273e+06,48068.9,876,270,66,1, 56
"[52]IpBiMcIHiatdybNIMQPcddKBLKiQjcaILKOQgcPLlcnHHmHzncaH",246724,14630.3,2053,236,69,3, 57
"[83]HjMNNciccflrNmhyocHJkxzHHHrtcPhgfnapNmcwiebbmciInInIbPGAvKfsNrycMHOLaAonbPoNnKvKcpz",1.84462e+08,1.84059e+07,585,361,105,1, 58
"[91]PMLrIEduaIQpcgcKQArgLJcNahlHzcyNceAbpOMjmtcEHOGQzgDRrCbfOJbfowsfEIhnttcwiMbnwrhINKgGQztRIbD",157936,15759.5,1355,195,34,0, 59
"[102]IeIdMKQenpmcQclcsxIHccHdkIzfHnOkjjLfQLcBadHzccHOGOuJfAuNaEacbcHfcpjcsnHlcccPccbcvycEcychciQcczcazocKqu",1.3701e+08,19697.8,338,401,149,3, 6
"[101]paacfdeecccdaPNcPHoROhHHCBAvhOFARfFBuQdrxnjQBoeCnjgpjtmHwFEvlMkkicNghezEadaFMHDaKcBDeeqoaxBcIQcedEohR",3.86273e+06,3837.68,1644,302,98,3, 60
"[94]yajaczRPcANcIRrnvbKLMctOGwcvHCfPtsxxprwrctOurgMdLycPdjOmjoQokczsQMQcfmLncclIgHvLRMALoqNcHCbOKO",117307,479.328,603,159,2,0, 61
"[40]IHGocPfILzzmIKMazEcEfzcHwibdKcyHRQmPKzzc",48068.5,51779.5,2197,155,10,1, 62
"[99]NrLccccCBcKFcrcIicckInctfgcwzccaccccawcHhKKLQjcccnfcMccxcLazetjscklcjcDogQdFuclcfcczOlcdggAcocDmccG",2.131e+06,1694.83,147,210,14,1, 63
"[101]rhHKcAjeHwobHIzOFRfoRzhFrnwmgyQKOtviGpRINPhAcypaPDLFcCkaeQuQtPENpaOAzQJDcOtogarKHnFaxfPfqkBzfHFjqlRAs",246724,69711.8,2041,245,78,3, 64
"[72]BDpLaBnFukoaBaihKczcAGrQttNbPIHyMzHziKcRczDCkCcNMkfoOeyeHKOINHHIOcKpsqre",8694.03,1460.8,1766,135,13,0, 65
"[82]wmHxKyIQkwyPHptQDOlNGHPgyNHEiyzyIHdQmnpAHpKPiEweqrxhkJuulClqsuwnFIPLInvJqdyOrGueQp",415177,12609.5,1741,183,9,2, 66
"[114]LvaNfOEdnIKcRCkJalQbdzhRrwgkGgnhQlxEkfNDEmgmpMdOlzjJMzLHLQfzpuaKMtjinPQxxKfwIQiufyOQdbfNJikvdGmfGLCACIAOBkCNcaAHoG",1459.8,1168.12,2405,101,3,0, 67
"[79]eeMtgpEfsckvHvbeaIcFdwKPHEvbPHPGpGdracOwHOaBIwfcynHgeHDlDCjohBRPFEdHKdDrLvAyGha",698641,7493.79,1664,196,15,2, 68
"[96]DkjcIvcMpcccmaOmwKAtjcczcmcbBccIvHxxDcOLkcCcrQFFfkcccRjPbalFFFEoJQpmeQhKcQCdcwPccxpGeHAFHqLyccqG",1.84865e+09,810647,367,476,189,2, 69
"[63]GuNLuIlyHgcgKzncHdLHOococdiBHAczKMbkOImpfkkcPdRdcicNmcQaoNJjdcq",752563,4796.87,1421,258,76,0, 7
"[103]bcapjOxgcKxcCfMJORrHINKRRtsuHMbnbKgBLmpeOqbBFRQcizEcIExeIyazOdnhcujavQDQAQAzlIplHbedutzwcixHNaHhiOyHRJw",415177,229047,1506,345,171,1, 70
"[87]dscQyKMQQHyPbIobBaPGzjICdOKOdNxzfOIEHNPcHoeHDJpnhHvKjfqBzqQDAeosqOJPJvdIFMgsfzLHQIHMsPJ",3.35093e+09,415177,1676,462,167,2, 71
"[56]IkteyxolKscjARoJetoxzQKIIrvndHeLmuItgIGrcubHmKcRRrkPdMwR",332175,12609.5,2791,194,23,0, 72
"[98]OonhcyIcRpdpOtleatdbxtmcbaAcpBQxOcHpocObhFgcoOkcOcwckehdzmPuwopPvcwjvkKciahcgyhumxCccabdlbucFBqlnG",558969,1355.98,481,243,65,2, 73
"[53]jPjtImihiKcMJHOpccjHHIRFtapfHivMJvQckQxQMzwOKgcAznHBm",2.88163e+08,183256,1546,418,156,0, 74
"[78]mwdczmkccQeMoieujwdwQIntoccBPaaiiBKHIEmfrfetQFQcxlLHOJHfHnLHMbsortfEEcufxMxIoG",518919,108903,1073,183,6,2, 75
"[95]FclnnunHEBOPHMRyoCHIeRxcCHHtqrigFaHyEPqcIyKcCbcHeLHgRcobPKivKaoDvdcxcxbEcscfOyKIFKkcqxNHOIezIxm",810646,55775.5,921,205,22,1, 76
"[102]KcdlfQuurRcArtgfOeBrCfyPHhfIzHaEyHHMdiHKdvkcHvcMIocKcycMcJkKcRAiRFNurirPuIpJNhayAteodriozcuPGIBcogczce",4.83849e+07,75092.9,1561,269,31,1, 77
"[78]gosQswaBQsIkagOaLKNemcMdBOcnHmqnuQksPjkKFREmHOnNIDCyMwtDzByqhcmQDzfpyiNhKeMIDP",2.29548e+06,13582.1,1921,385,188,0, 78
"[97]HQdcqjcEeNDOCcxvrMAcDehkRuMmfDLvwwdfEpCKcymfdlcItoHKcPImcsfnHszORKcNOcGrNcIkfPtHrbAHcbHdLcoIvfcMC",1.98265e+07,126362,619,235,9,1, 79
"[95]DxeNcKhOIPaaFkcfcIHQqPARNhOLjJReOCrHGBtmLwMNAxcEqMBJLmuRcdirDzlBAiCnHQzzvoLoRFbsxIyfghDauAwlMQO",648583,8071.43,2028,201,21,1, 8
"[92]KcoJkIHLccvtuicpxMFdQuDGfeNPLevaOgMNblfceLIqAQIObGpJJpnfFoIzgAzkIPwrxwrfbrmaDfhOKsPmHPqwHppf",1.58975e+08,2281.01,1244,424,170,1, 80
"[74]zMNfPgMptgcpRchHdnfbRcDrkhIdqPqAMGlABatOKcmgetmvmhQDIOPGeAkPKIaljcIeOtyNzo",2.66349e+06,1.36412e+06,1009,264,65,0, 81
"[84]IBzOpPjtaybGuNlohIQHAfHpNQeudBEfcduFFIsLuEjgnwHpOPfdejKQRcODxAPHBFpORyxRinJRvNidbvjc",60079.6,18286.2,2378,176,28,0, 82
"[97]mcfMcHcLBesBcqcdcmgplbcPsbexcILddccijcMLFrMcRcclaxdccmcxucbcPcpccccHczbPxsKcoDcHnrgQcjcojqeccvQMG",101099,75.601,248,187,32,2, 83
"[90]CwHfvHAKcPcntfsjImnbfxgeFcjaAdKHBkamAIqyrHsHBdekbdNfvwcfneHcJNuaiJzlFoaGNlxObrynoebcFHCmqE",1.09141e+06,1460.42,815,207,20,1, 84
"[102]FFIkReaprrOErpBoowNketKcPHjGooguntMbHMhcNaEMelbNCcPaouFGQHMwPuFGbANLAuvHBccKcQeCDcocpqLBbadsIQFGHvMize",246724,41427.8,1258,199,32,1, 85
"[99]IbgcximrxHgNKvctnyOHKsvcciKyqcucNuxcbcHbIheFanjKcOhcRaRGcAflkHwbodaCDJfDCdpqzDCItfijkIRhzoAcugcccaO",1.97832e+06,357814,461,313,118,2, 86
"[100]AIhbxmHKcRhEhcvyxGKibEvaMabgIfohDjHHzFGAHKNxhzyNymdAREcgdFcpbItKPuEtrfxNrHPjKruPsmNGOAFgQHMlAfkcomKi",481738,286280,2214,215,39,2, 87
"[90]kPotcEbRMoQwHaNEBDHrcNcHyPiQaEnbciIKcPIjcnzdAuzNttQcItgerHIyhefKHcacQeQaHRHKbHOrxfvoNzclOw",2.15443e+11,101100,958,517,166,0, 88
"[92]AphtptcIogHxcMROaOKcHOmHHnaHqcDzbqcadPDpoPGNcbIBKOenIERrFzxKvGjtlcGLlMOpLimseEmokRjJoiFkQFnK",6.0475e+07,286280,691,279,38,1, 89
"[99]FiHIqccHRQsDgmfpfcJsOzBicHHFbOzdicpFavHooPedGnQIDhGDwDHKPhnwILtucecLylMzOkNBgbxKOcGuKcqNzmbNFsycnOG",212635,38459.5,943,170,5,1, 9
"[97]CHmbocMIMQpsbskcEwlsEhbDsRFQHPnPdjHpcEGlFtnNPtlcIFxAHcjcaMcEpcKKcjcFMnicIQiMcRkbHHQdlnfleHsybFPGb",3.58596e+06,3838.47,612,261,58,1, 90
"[106]MwgjcNIMONOdjlNcHmHBKcpabddeurFqabAjNhrgccOssLBuvqwvzuDFmdbvOEodGDcMCNouBcuojRQbPxrEoIMLFuOfcyIoabvMcdxuNA",21217.1,4796.86,2603,161,27,0, 91
"[77]gbnOrhckNynLfoKPcrnzOzuuMPMPvhulrstrehFLcIenyMrtLkBeFoxajnvKcHxAfukKaPyQPujQG",1572.46,805.986,852,102,3,2, 92
"[88]InkDcxhfagHokMccOtHjfpdapgIgcylRclcAcchAznswcoFxDqBRwjhxFdeEczxcHsaIBaKcAahcezsLHOaKLQfG",3.86273e+06,308375,808,255,51,1, 93
"[77]KOsKcIHKNwcCsMQovJQaHxoJBipEhQGvFibRJIHswwcHRQCrslHgFECPfJQOpODKjdFJLOCQKtOjm",3.09049e+06,22855.6,1266,253,52,1, 94
"[59]pDFhcjjcpkroajwKMcIOkInrsothcwOzhBFIHHHJMyHBaIpvPuMJzdHmlcH",5.24623e+10,157936,1210,642,310,1, 95
"[64]yraofJbLhKcdncIidmFfgcOKHMfLOcpgMOInrBMQcuHFnIKOzkaHBcKyNlCOGrNH",810646,14630.5,2023,212,29,2, 96
"[100]mcfFhyDchzcdicccMcPQuxaBcdrnmfsAFcccKcvsoDeIvIvtMHvacpDeoPbrHjFecRcpcaGPKJDczqpQOHOJiqAIzpCBigjhwRyG",1.19377e+13,1.09379e+07,436,681,276,1, 97
"[88]BolzQuLHRpnHLmMeoyMNgpabqaIBEDIhxnyQylodgpoiMwKdkkCooQcNdmbwAPwPRMIkeseOHKHLrmKcMCObjdFy",6.50002e+06,308375,1541,307,96,2, 98
"[97]RuRILEgQKwczcMahEMbmjDIzQBLLAuFeiuxDbdehvEcdcusOlDOrMHdijaoOmvIKmbdEffHLkaKcpGbOcIrBRmyaQslHkqkGG",2.86906e+06,197401,1091,264,64,3, 99
